sec,nanosec,frame_id,name0,name1,name2,name3,name4,position0,position1,position2,position3,position4,velocity0,velocity1,velocity2,velocity3,velocity4,effort0,effort1,effort2,effort3,effort4
879,887000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723211879422e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829285141542e-09,0.0034805717137728646,0.08210037617064837,6.277310354195966e-06,-0.10235767745911062,-1.2055254925266695e-06,0.0,0.0,0.0,0.0,0.0
879,950000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232109912434e-06,8.210037613665122e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.440882930416521e-09,0.0034805717137005717,0.08210037617123918,6.277310390633358e-06,-0.10235767745983713,-1.2055254940641544e-06,0.0,0.0,0.0,0.0,0.0
879,991000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232109912434e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829334136345e-09,0.0034805717137417467,0.08210037617089988,6.277310337399568e-06,-0.10235767745936755,-1.2055254947082088e-06,0.0,0.0,0.0,0.0,0.0
880,55000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232109912434e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829275757259e-09,0.0034805717138708483,0.08210037617072692,6.277310407559097e-06,-0.10235767745895194,-1.205525491341093e-06,0.0,0.0,0.0,0.0,0.0
880,90000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232109912434e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829364772348e-09,0.0034805717138602825,0.08210037617122054,6.277310367277267e-06,-0.10235767745967893,-1.2055254942250949e-06,0.0,0.0,0.0,0.0,0.0
880,153000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723210103065e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829349461613e-09,0.0034805717136569474,0.08210037617126405,6.2773103431551425e-06,-0.10235767746018357,-1.2055254946788925e-06,0.0,0.0,0.0,0.0,0.0
880,184000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232109912434e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829336953793e-09,0.00348057171382688,0.08210037617087908,6.277310348058798e-06,-0.10235767745993629,-1.2055254928279648e-06,0.0,0.0,0.0,0.0,0.0
880,257000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723210103065e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741306745,-1.4408829383235452e-09,0.003480571713810597,0.08210037617069575,6.277310410094826e-06,-0.10235767745894375,-1.2055254949919466e-06,0.0,0.0,0.0,0.0,0.0
880,278000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232109912434e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829353210931e-09,0.003480571713939494,0.08210037617031621,6.2773103813090276e-06,-0.10235767745910206,-1.2055254918765779e-06,0.0,0.0,0.0,0.0,0.0
880,301000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.4807232109912434e-06,8.210037613576304e-05,1.2865331999734053e-07,-0.00010235767741217927,-1.4408829358263644e-09,0.0034805717138016675,0.08210037617064522,6.277310378051812e-06,-0.10235767745905716,-1.2055254952941483e-06,0.0,0.0,0.0,0.0,0.0
880,399000000,,joint2,joint3,joint1,joint4,gripper_left_joint,3.480723210103065e-06,8.210037613665122e-05,1.2865331999734053e-07,-0.00010235767741395563,-1.4408829316993314e-09,0.003480571713569524,0.08210037617123457,6.277310296332455e-06,-0.10235767745975327,-1.2055254844196236e-06,0.0,0.0,0.0,0.0,0.0
